,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,brand,model
1909,134000,63723,Petrol,Man,1,2010,1197,5,Chevrolet,Beat LS
1910,340000,75270,Cng,Man,1,2016,1368,5,Maruti,Wagon R
1911,264000,80502,Petrol,Man,3,2011,1198,5,Hyundai,i20 1.2
1912,224000,39520,Petrol,Man,1,2013,1198,5,Fiat,Linea 1.4
1913,295000,60000,Petrol,Man,1,2011,1498,5,Volkswagen,Polo Petrol
1914,265000,79000,Petrol,Man,1,2010,2179,7,Volkswagen,Polo Petrol
1915,485000,66000,Diesel,Man,1,2015,2967,5,Volkswagen,CrossPolo 1.5
1916,463000,116509,Diesel,Man,2,2012,2894,4,Mahindra,XUV500 W8
1917,1085000,76398,Diesel,Auto,2,2012,1197,5,Audi,A6 3.0
1918,3500000,55000,Petrol,Auto,2,2011,2179,5,Audi,RS5 Coupe
1919,447000,61000,Petrol,Man,1,2014,1248,5,Hyundai,i20 Sportz
1920,1850000,80000,Diesel,Auto,2,2014,1197,5,Land,Rover Freelander
1922,252000,34453,Petrol,Man,1,2010,1497,5,Hyundai,i20 1.2
1923,575000,17348,Petrol,Auto,2,2017,1498,5,Maruti,Swift Dzire
1924,600000,102732,Diesel,Man,1,2018,1248,5,Tata,Nexon 1.5
1925,400000,90592,Petrol,Auto,1,2013,1198,5,Nissan,Sunny XL
1926,750000,80000,Diesel,Man,1,2018,2354,5,Maruti,Baleno Alpha
1927,470000,19062,Petrol,Man,1,2015,2360,5,Honda,Amaze VX
1928,1075000,65000,Petrol,Auto,1,2015,1199,5,Honda,CR-V 2.4L
1929,525000,45000,Petrol,Auto,1,2011,2987,5,Mitsubishi,Outlander 2.4
1930,398000,83634,Diesel,Man,1,2013,1493,7,Volkswagen,Polo Diesel
1931,2050000,103000,Diesel,Auto,2,2013,1498,7,Mercedes-Benz,M-Class ML
1932,599000,42032,Diesel,Auto,2,2016,2143,5,Mahindra,TUV 300
1933,436000,89653,Diesel,Man,3,2014,2987,7,Honda,Mobilio S
1934,4500000,57000,Diesel,Auto,1,2018,1995,5,Mercedes-Benz,GLC 220d
1935,3275000,80000,Diesel,Auto,1,2014,1968,5,Mercedes-Benz,GL-Class 350
1936,950000,82000,Diesel,Auto,3,2013,2487,5,BMW,X1 sDrive
1937,1225000,50000,Diesel,Auto,1,2013,1498,5,Audi,A4 2.0
1938,1875000,98000,Petrol,Auto,1,2018,1794,5,Toyota,Camry Hybrid
1939,393000,71033,Diesel,Man,2,2014,2179,7,Volkswagen,Polo 1.5
1940,325000,95000,Petrol,Auto,3,2009,1968,5,Toyota,Corolla Altis
1941,1200000,68000,Diesel,Man,2,2018,1248,5,Mahindra,XUV500 W10
1942,1275000,98000,Diesel,Auto,2,2013,1497,5,Audi,A6 2.0
1943,199000,92860,Diesel,Man,1,2008,1896,5,Maruti,Swift Vdi
1944,300000,77132,Petrol,Man,1,2012,0,5,Honda,City E
1945,135000,118971,Diesel,Auto,2,2008,1598,5,Skoda,New Laura
1946,2185000,28000,Electric,Auto,1,2021,1968,5,MG,ZS EV
1947,273000,71760,Petrol,Auto,1,2010,1248,5,Volkswagen,Vento Petrol
1948,913000,84612,Diesel,Auto,1,2014,998,5,Skoda,Octavia Elegance
1949,593000,124183,Diesel,Man,1,2017,2993,5,Maruti,Ciaz VDI
1950,341000,47756,Cng,Man,1,2016,1591,5,Maruti,Wagon R
1951,5200000,65000,Diesel,Auto,1,2017,1591,5,BMW,X5 xDrive
1953,352000,87013,Petrol,Man,3,2013,1598,5,Hyundai,Verna 1.6
1954,271000,149232,Petrol,Man,1,2010,1364,5,Honda,City 1.5
1955,254000,82145,Petrol,Man,3,2012,1461,5,Volkswagen,Vento Petrol
1956,282000,75805,Diesel,Man,1,2011,1298,5,Toyota,Etios Liva
1957,575000,73000,Diesel,Man,1,2015,1197,5,Renault,Duster 110PS
1958,190000,91717,Petrol,Man,2,2009,998,5,Maruti,Swift Dzire
1959,317000,61828,Petrol,Man,1,2013,1373,7,Maruti,Swift VXI
1960,238000,98554,Petrol,Man,1,2012,2993,5,Maruti,Wagon R
1961,462000,112696,Petrol,Man,2,2013,1498,5,Maruti,Ertiga ZXI
1962,2418000,9329,Diesel,Auto,1,2013,1248,5,BMW,7 Series
1963,666000,64419,Diesel,Man,1,2017,1197,5,Skoda,Rapid 1.5
1965,479000,50827,Petrol,Man,2,2015,995,5,Hyundai,i20 Asta
1966,553000,69167,Petrol,Man,1,2015,1493,5,Maruti,Baleno 1.2
1968,1182000,35343,Diesel,Man,1,2021,0,5,Kia,Seltos HTE
1969,236000,100527,Petrol,Man,1,2012,799,5,Maruti,Wagon R
1970,367000,54239,Electric,Auto,1,2020,1373,7,Tata,Nexon EV
1971,313000,26457,Petrol,Man,3,2018,1061,5,Renault,KWID RXT
1972,486000,67231,Cng,Man,1,2014,998,5,Maruti,Ertiga VXI
1973,121000,74228,Lpg,Man,1,2008,1197,5,Maruti,Wagon R
1974,451000,55362,Cng,Man,1,2017,999,5,Maruti,Celerio VXI
1975,179000,80896,Petrol,Auto,3,2010,1493,5,Hyundai,i10 Magna
1976,1270000,2263,Petrol,Man,1,2022,1462,5,Skoda,Slavia 1.0
1977,1750000,25000,Diesel,Man,1,2021,2494,8,Hyundai,Creta SX
1978,1008000,14572,Petrol,Man,1,2021,1498,7,Maruti,Vitara Brezza
1979,566000,91865,Diesel,Man,1,2011,1197,5,Toyota,Innova 2.5
1980,595000,77000,Diesel,Man,1,2015,5000,4,Honda,Mobilio S
1981,395000,36109,Petrol,Man,1,2014,2755,7,Hyundai,Grand i10
1982,2975000,72000,Petrol,Auto,2,2012,2499,7,Jaguar,XJ 5.0
1983,3000000,73500,Diesel,Auto,1,2018,1497,5,Toyota,Fortuner 2.8
1984,596000,212171,Diesel,Man,1,2015,2755,7,Chevrolet,Tavera Neo
1985,712000,73079,Petrol,Man,1,2016,1373,5,Honda,City i
1986,1546000,47791,Diesel,Auto,1,2017,1086,5,Toyota,Innova Crysta
1987,490000,89982,Petrol,Man,2,2015,1198,5,Maruti,Ciaz ZXi
1988,113000,100694,Petrol,Man,3,2008,1197,5,Hyundai,Santro Xing
1989,303000,42788,Petrol,Man,2,2013,1248,5,Volkswagen,Polo Petrol
1990,276000,53127,Petrol,Man,2,2012,2982,7,Maruti,Swift VXI
1991,257000,47832,Diesel,Man,2,2010,1193,5,Maruti,Swift Dzire
1992,879000,119570,Diesel,Man,2,2010,998,5,Toyota,Fortuner 3.0
1993,323000,13251,Petrol,Man,1,2015,1499,5,Tata,Zest Revotron
1994,1432000,10514,Petrol,Auto,1,2021,624,4,Hyundai,Verna SX
1995,444000,58613,Petrol,Man,1,2013,1598,5,Ford,Ecosport 1.5
1997,325000,56000,Petrol,Man,2,2011,1197,5,Volkswagen,Polo Petrol
1998,300000,210000,Petrol,Man,1,2014,1197,5,Chevrolet,Enjoy Petrol
1999,249000,103000,Petrol,Auto,2,2010,1598,5,Hyundai,i10 Sportz
2000,345000,86000,Petrol,Man,1,2012,1598,5,Hyundai,i20 1.2
2001,299000,76000,Petrol,Man,1,2011,998,5,Volkswagen,Vento Petrol
2002,325000,76000,Petrol,Auto,2,2011,1995,5,Volkswagen,Vento Petrol
2003,400000,40000,Cng,Man,3,2017,1591,5,Maruti,Wagon R
2004,1750000,50000,Diesel,Auto,1,2018,2179,7,Hyundai,Tucson 2.0
2005,1030000,20000,Petrol,Auto,1,2018,1197,5,Hyundai,Verna VTVT
2006,669000,74000,Diesel,Man,1,2012,1061,5,Mahindra,XUV500 W8
2007,120000,120000,Petrol,Man,3,2008,1498,5,Hyundai,i10 Magna
2008,105000,70000,Petrol,Man,2,2009,1799,5,Maruti,Estilo LXI
2009,650000,87000,Diesel,Man,2,2015,1798,5,Honda,City i
2010,140000,110000,Petrol,Man,3,2007,1199,7,Honda,Civic 1.8
2011,1650000,61000,Petrol,Auto,1,2017,2523,5,Skoda,Superb Style
2012,580000,21300,Petrol,Man,1,2016,1462,5,Volkswagen,Polo 1.2
2013,520000,110000,Diesel,Man,3,2015,1199,5,Mahindra,Bolero ZLX
2014,1215000,11400,Petrol,Auto,1,2022,1582,5,Toyota,Urban cruiser
2015,700000,30000,Petrol,Man,1,2018,1497,5,Honda,WR-V Exclusive
2016,550000,120000,Diesel,Man,3,2014,1798,5,Hyundai,Elantra CRDi
2017,500000,98000,Petrol,Man,1,2014,1586,5,Honda,City i
2018,355000,50000,Petrol,Man,1,2010,1197,6,Skoda,Superb 1.8
2019,150000,100000,Petrol,Man,2,2007,2835,5,Maruti,SX4 Zxi
2020,450000,73000,Petrol,Man,1,2013,1493,5,Maruti,Swift Dzire
2021,550000,90786,Diesel,Man,2,2007,796,5,Mitsubishi,Pajero 2.8
2022,1048000,14801,Diesel,Man,1,2020,998,5,Hyundai,Venue SX
2023,110000,70000,Petrol,Man,3,2008,1461,5,Maruti,Alto LXi
2024,350000,40000,Petrol,Man,4,2017,1248,5,Maruti,Wagon R
2025,350000,120000,Diesel,Man,1,2014,1248,5,Nissan,Sunny Diesel
2026,450000,77000,Diesel,Man,1,2016,796,5,Tata,Zest Quadrajet
2027,750000,90000,Diesel,Man,1,2017,1493,7,Maruti,Vitara Brezza
2028,170000,100000,Petrol,Man,2,2008,2179,5,Maruti,Alto LXi
2029,200000,175000,Diesel,Man,3,2010,1493,5,Hyundai,Verna CRDi
2030,921000,155000,Diesel,Man,2,2015,1197,5,Mahindra,XUV500 W10
2031,150000,170000,Diesel,Man,2,2007,1086,5,Hyundai,Verna CRDi
2032,300000,70000,Petrol,Man,3,2010,1193,5,Hyundai,i20 1.2
2033,235000,25000,Lpg,Man,1,2012,999,5,Hyundai,i10 Era
2034,125000,72000,Petrol,Man,2,2008,1248,5,Tata,Indica GLS
2035,900000,8500,Petrol,Auto,1,2021,1248,5,Renault,Kiger RXZ
2036,260000,120000,Diesel,Man,1,2014,1498,5,Chevrolet,Sail Hatchback
2037,300000,100000,Diesel,Man,2,2014,1396,5,Fiat,Punto 1.3
2038,1500000,10000,Petrol,Auto,1,2021,1798,5,Honda,City ZX
2039,415000,70000,Diesel,Man,2,2013,1197,5,Hyundai,i20 Asta
2040,875000,32000,Petrol,Man,1,2015,1498,5,Toyota,Corolla Altis
2041,450000,70000,Petrol,Auto,3,2015,1596,5,Hyundai,Xcent 1.2
2042,800000,110000,Diesel,Man,2,2017,1193,5,Honda,City i-DTEC
2044,130000,80000,Petrol,Man,2,2006,1498,5,Tata,Indica Xeta
2045,450000,90000,Diesel,Man,2,2015,995,5,Volkswagen,Polo 1.5
2046,1100000,50000,Diesel,Auto,1,2021,995,5,Honda,Amaze VX
2049,130000,50000,Petrol,Man,3,2010,1197,5,Ford,Figo Petrol
2050,200000,120000,Diesel,Man,4,2005,814,5,Toyota,Innova 2.5
2051,259000,108000,Petrol,Man,4,2013,1197,5,Maruti,Wagon R
2052,300000,60000,Petrol,Man,2,2015,1799,5,Hyundai,EON Era
2053,450000,50000,Petrol,Man,2,2016,1197,5,Maruti,Swift VVT
2054,140000,110000,Petrol,Man,3,2007,2143,5,Honda,Civic 1.8
2055,525000,60000,Petrol,Man,1,2017,2179,5,Hyundai,Grand i10
2056,1190000,75000,Diesel,Auto,2,2011,1798,5,Mercedes-Benz,C-Class C
2057,2475000,50000,Diesel,Auto,1,2015,1995,5,Jaguar,XF 2.2
2058,1711000,69000,Petrol,Auto,1,2016,2143,5,Skoda,Superb LK
2059,1170000,135000,Diesel,Auto,1,2011,5461,7,BMW,X1 sDrive20d
2060,2800000,24000,Diesel,Auto,1,2018,2199,5,Mercedes-Benz,CLA 200
2061,1875000,72000,Petrol,Auto,1,2011,1995,5,Mercedes-Benz,S-Class S
2062,775000,126000,Diesel,Auto,2,2012,1995,5,Hyundai,Santa Fe
2063,4400000,14000,Diesel,Auto,1,2020,1799,5,BMW,3 Series
2064,1850000,61000,Diesel,Auto,2,2015,1199,5,BMW,3 Series
2065,250000,60000,Petrol,Man,1,2008,999,5,Honda,Civic 1.8
2066,500000,5000,Petrol,Man,1,2019,1798,5,Tata,Tiago 1.2
2067,380000,25000,Petrol,Man,2,2020,1396,5,Renault,KWID 1.0
2068,950000,50000,Petrol,Auto,1,2015,1991,5,Toyota,Corolla Altis
2069,500000,60000,Diesel,Man,1,2013,1896,5,Hyundai,i20 Sportz
2070,3300000,15000,Petrol,Auto,1,2020,796,5,Mercedes-Benz,GLA Class
2071,345000,96000,Diesel,Man,2,2009,1497,5,Skoda,Octavia Ambiente
2072,139000,120000,Petrol,Man,4,2007,1198,5,Maruti,Alto LXi
2073,711000,70000,Petrol,Auto,1,2016,1197,5,Honda,City i
2074,799000,22045,Petrol,Man,1,2019,1461,7,Tata,Nexon 1.2
2075,240000,110000,Petrol,Man,3,2011,2494,5,Maruti,Swift Dzire
2076,285000,70000,Diesel,Man,2,2012,998,5,Nissan,Micra Diesel
2077,640000,141292,Diesel,Man,1,2011,1197,5,Toyota,Innova 2.5
2078,190000,93313,Petrol,Man,2,2010,998,5,Maruti,Zen Estilo
2079,700000,20798,Petrol,Man,1,2018,1197,5,Maruti,Swift Dzire
2080,390000,91849,Cng,Man,1,2015,1197,5,Maruti,Wagon R
2081,625000,15758,Petrol,Man,1,2019,1498,5,Maruti,Baleno 1.2
2082,250000,80000,Petrol,Man,2,2010,1497,5,Hyundai,i20 1.2
2083,545000,121000,Diesel,Man,1,2013,1497,5,Ford,Ecosport 1.5
2084,610000,83114,Petrol,Man,1,2015,1462,5,Honda,City i
2085,595000,76357,Petrol,Man,1,2015,1061,5,Honda,City i
2086,960000,10000,Petrol,Auto,1,2020,1373,5,Maruti,Ciaz Alpha
2087,105000,90000,Petrol,Man,2,2007,1196,5,Maruti,Wagon R
2088,630000,50000,Petrol,Man,1,2017,1498,5,Maruti,Ciaz ZXi
2089,450000,40000,Cng,Man,2,2017,1197,5,Maruti,Eeco CNG
2090,550000,110000,Diesel,Man,2,2016,1047,5,Honda,Jazz 1.5
2091,640000,25000,Petrol,Auto,1,2017,999,5,Maruti,Baleno 1.2
2092,450000,120000,Diesel,Man,1,2017,814,5,Tata,Tigor 1.05
2094,261000,120000,Lpg,Man,2,2014,1396,5,Hyundai,EON LPG
2095,435000,100000,Diesel,Man,2,2013,1199,5,Hyundai,Verna 1.6
2096,740000,110000,Diesel,Man,1,2019,796,5,Hyundai,i20 Asta
2097,570000,40000,Petrol,Man,1,2019,998,7,Tata,Tigor XZ
2098,290000,80000,Petrol,Man,1,2015,2523,5,Maruti,Alto 800
2099,315000,100000,Cng,Man,1,2013,796,5,Maruti,Wagon R
2100,625000,50000,Diesel,Man,1,2015,2987,5,Mahindra,Bolero ZLX
2102,950000,87000,Diesel,Auto,2,2007,1248,5,Mercedes-Benz,S-Class 320
2104,190000,110000,Diesel,Man,2,2010,1405,5,Tata,Manza Aura
2105,425000,64000,Petrol,Man,1,2010,1497,5,Honda,Accord 2.4
2106,200000,77000,Diesel,Man,1,2010,1598,5,Tata,Indica Terra
2107,140000,110000,Petrol,Man,3,2007,1396,5,Honda,City EXi
2108,280000,100000,Diesel,Man,2,2011,1086,5,Volkswagen,Vento Diesel
2109,100000,50000,Petrol,Man,1,2004,2446,5,Tata,Indigo GLX
2110,295000,62000,Petrol,Man,2,2013,1197,5,Hyundai,i10 Era
2111,170000,120000,Diesel,Man,3,2002,998,5,Toyota,Qualis FS
2112,410000,120000,Cng,Man,2,2018,1248,5,Hyundai,Xcent Prime
2113,360000,90000,Petrol,Man,2,2016,1586,5,Maruti,Wagon R
2114,400000,80000,Diesel,Man,2,2013,999,5,Maruti,Swift VDI
2115,170000,120000,Petrol,Man,2,2007,1798,2,Maruti,SX4 Vxi
2116,310000,15000,Petrol,Auto,1,2018,1995,5,Datsun,RediGO AMT
2117,1700000,80000,Petrol,Auto,1,2017,1198,5,Skoda,Superb LK
2118,500000,90000,Diesel,Auto,1,2011,1498,5,BMW,3 Series
2119,580000,10000,Cng,Man,1,2021,1198,7,Maruti,Super Carry
2120,650000,70000,Diesel,Man,1,2017,1061,5,Honda,WR-V i-DTEC
2121,350000,100000,Petrol,Auto,3,2008,2179,5,Honda,CR-V AT
2123,550000,160000,Diesel,Man,5,2012,1991,5,Mahindra,XUV500 W8
2124,340000,48000,Petrol,Man,1,2014,1198,5,Maruti,Wagon R
2125,310000,90000,Diesel,Man,2,2011,1299,5,Chevrolet,Cruze LTZ
2126,250000,50000,Petrol,Man,3,2016,909,5,Datsun,GO A
2128,350000,30000,Diesel,Man,1,2017,2143,5,Mahindra,Supro VX
2129,390000,35000,Petrol,Man,2,2018,2987,5,Maruti,Wagon R
2130,649000,70000,Diesel,Auto,2,2010,2967,5,Mercedes-Benz,C-Class C
2131,685000,69146,Diesel,Auto,2,2006,1498,5,Mercedes-Benz,E-Class E270
2132,2900000,67000,Diesel,Auto,2,2016,1194,5,Audi,Q5 3.0
2133,545000,99452,Diesel,Man,1,2016,998,5,Honda,Jazz 1.5
2134,550000,28330,Petrol,Man,1,2020,1497,5,Ford,Figo Titanium
2135,615000,50960,Petrol,Man,1,2017,1298,5,Maruti,Baleno RS
2136,1420000,13575,Petrol,Auto,1,2021,998,5,Kia,Seltos HTX
2137,190000,85000,Petrol,Man,2,2008,999,5,Maruti,Swift Dzire
2138,265000,85000,Petrol,Man,2,2012,999,5,Maruti,Wagon R
2139,1700000,7020,Petrol,Auto,0,2022,999,5,Volkswagen,Virtus Topline
2140,1500000,3638,Petrol,Auto,0,2022,1498,5,Volkswagen,Virtus Highline
2141,1525000,4792,Petrol,Man,0,2022,1956,5,Volkswagen,Virtus Topline
2142,1925000,11193,Petrol,Auto,0,2022,1197,5,Volkswagen,Virtus GT
2143,1113000,67008,Diesel,Man,3,2017,1364,5,Jeep,Compass 2.0
2144,245000,81000,Petrol,Man,1,2010,1197,5,Hyundai,i10 Sportz
2145,330000,80000,Diesel,Man,2,2011,1199,4,Toyota,Etios VD
2146,535000,17000,Petrol,Man,1,2016,1197,5,Maruti,Baleno 1.2
2147,795000,22000,Petrol,Auto,1,2019,624,5,Honda,Amaze V
2148,750000,31000,Cng,Man,1,2021,1197,5,Hyundai,Aura S
2149,170000,72000,Cng,Man,2,2015,814,5,Tata,Nano CNG
2150,520000,68000,Petrol,Auto,1,2017,1197,5,Hyundai,Grand i10
2151,320000,32935,Petrol,Man,1,2017,1198,5,Hyundai,EON Sportz
2152,570000,16000,Petrol,Man,1,2018,998,5,Hyundai,Grand i10
2153,330000,72224,Petrol,Man,1,2013,1193,5,Honda,Brio S
2154,295000,35667,Petrol,Man,1,2017,1197,5,Hyundai,EON 1.0
2155,375000,58602,Petrol,Man,1,2015,1197,7,Tata,Zest Revotron
2156,245000,40102,Petrol,Man,1,2012,1197,5,Hyundai,i10 Magna
2157,495000,70518,Petrol,Man,1,2017,999,5,Hyundai,Grand i10
2158,341000,133876,Petrol,Man,1,2013,1461,5,Hyundai,i20 Sportz
2159,811000,7309,Petrol,Auto,1,2020,1497,5,Renault,Triber RXT
2160,536000,209362,Diesel,Man,1,2015,1086,5,Renault,Duster 110PS
2161,298000,105685,Petrol,Auto,2,2010,1497,5,Honda,City 1.5
2162,114000,58415,Petrol,Man,2,2008,1199,5,Hyundai,Santro Xing
2163,285000,69411,Petrol,Man,2,2010,998,5,Honda,City 1.5
2164,715000,31356,Petrol,Man,1,2017,1493,5,Honda,WR-V i-VTEC
2165,158000,112640,Petrol,Man,3,2009,1599,5,Maruti,A-Star Zxi
2166,1828000,49289,Diesel,Auto,1,2020,1497,4,Kia,Seltos GTX
2167,166000,86208,Petrol,Man,4,2010,1373,5,Hyundai,Verna Transform
2168,694000,40530,Petrol,Man,1,2016,998,5,Honda,City i
2169,649000,44877,Petrol,Man,1,2016,1298,7,Maruti,Ciaz ZXi
2170,316000,92170,Cng,Man,1,2018,1197,5,Maruti,Alto K10
2171,183000,94301,Petrol,Man,1,2008,2696,5,Maruti,Swift ZXI
2172,528000,5140,Petrol,Man,2,2018,1498,5,Hyundai,Xcent 1.2
2173,530000,86261,Diesel,Auto,3,2013,1997,5,Mahindra,Ssangyong Rexton
2174,380000,240521,Diesel,Man,1,2015,1995,5,Honda,Jazz 1.5
2175,1550000,74000,Petrol,Auto,1,2016,0,7,Honda,CR-V 2.0L
2176,3656000,33000,Diesel,Auto,2,2017,1598,5,BMW,5 Series
2177,1595000,19900,Electric,Auto,1,2021,999,7,Tata,Nexon EV
2178,275000,105014,Diesel,Man,3,2011,998,5,Volkswagen,Vento Diesel
2179,800000,27174,Petrol,Auto,1,2021,2755,5,Renault,Triber RXZ
2180,364000,68671,Petrol,Man,1,2016,1498,5,Maruti,Wagon R
2181,3750000,100000,Diesel,Man,1,2019,1197,5,Toyota,Fortuner 2.8
2182,675000,78452,Diesel,Man,1,2015,1582,7,Ford,Ecosport 1.5
2183,449000,51200,Petrol,Man,2,2014,1999,5,Maruti,Swift Dzire
2184,890000,138314,Diesel,Auto,1,2015,2755,5,Hyundai,Creta 1.6
2185,4200000,66614,Diesel,Auto,1,2016,1950,4,Jaguar,F-Pace Prestige
2186,2250000,117000,Diesel,Auto,1,2017,1248,5,Toyota,Innova Crysta
2187,3900000,24000,Diesel,Auto,2,2020,2184,5,Mercedes-Benz,C-Class Progressive
2188,630000,135000,Diesel,Man,1,2016,796,5,Maruti,Swift DDiS
2189,1880000,4595,Diesel,Man,1,2022,1968,7,Mahindra,Thar LX
2190,350000,58503,Petrol,Man,1,2017,1498,7,Maruti,Alto 800
2191,2580000,39000,Diesel,Auto,1,2020,1248,5,Audi,A3 35
2192,690000,71000,Diesel,Man,1,2017,1373,5,Ford,Ecosport 1.5
2193,650000,79369,Diesel,Man,1,2012,999,5,Maruti,Ertiga VDI
2194,550000,100000,Petrol,Man,1,2015,998,5,Maruti,Ertiga ZXI
2195,500000,10000,Petrol,Auto,1,2021,796,5,Renault,KWID Climber
2196,525000,22000,Petrol,Auto,1,2018,1498,5,Maruti,Wagon R
2197,380000,21321,Petrol,Man,1,2018,1997,5,Maruti,Alto 800
2198,1750000,8826,Petrol,Auto,1,2022,1086,5,MG,Astor Sharp
2199,2350000,14000,Petrol,Auto,1,2018,1197,5,Honda,CR-V 2.0L
2200,400000,20000,Petrol,Man,1,2014,1197,4,Hyundai,i10 Sportz
2201,547000,40000,Petrol,Man,1,2017,1198,7,Maruti,Ignis 1.2
2202,650000,25000,Petrol,Man,1,2017,796,5,Hyundai,i20 Sportz
2203,420000,30000,Petrol,Man,2,2019,2179,5,Datsun,GO T
2205,750000,98725,Diesel,Man,1,2013,1582,5,Mahindra,XUV500 W8
2206,265000,59632,Petrol,Man,1,2012,1248,5,Maruti,Alto K10
2207,1500000,71230,Diesel,Auto,1,2018,1582,5,Hyundai,Creta 1.6
2208,500000,50000,Diesel,Man,1,2014,1197,5,Maruti,Swift VDI
2209,980000,117302,Diesel,Man,1,2015,1248,5,Hyundai,Creta 1.6
2210,435000,78318,Petrol,Man,1,2013,1248,5,Maruti,Swift VXI
2211,470000,98836,Diesel,Man,1,2013,1598,5,Maruti,Swift Dzire
2212,1050000,88235,Diesel,Man,1,2019,1248,5,Maruti,Vitara Brezza
2213,380000,120000,Diesel,Man,2,2013,1582,5,Volkswagen,Vento Diesel
2214,400000,110000,Diesel,Man,2,2012,796,5,Maruti,Swift VDI
2215,1250000,84738,Diesel,Man,1,2018,1197,7,Hyundai,Creta 1.6
2216,150000,60000,Petrol,Man,3,2007,1498,5,Maruti,Alto LX
2217,650000,38238,Petrol,Man,1,2017,1997,5,Maruti,Baleno 1.2
2218,725000,114996,Diesel,Auto,1,2016,1199,5,Volkswagen,Vento 1.5
2219,1090000,68269,Diesel,Man,1,2016,1498,5,Mahindra,XUV500 W8
2220,850000,15000,Petrol,Man,1,2020,1248,5,Tata,Altroz XZ
2221,525000,101000,Diesel,Man,1,2015,1598,5,Volkswagen,Polo 1.5
2222,510000,90000,Diesel,Man,1,2013,1299,5,Maruti,Swift Dzire
2223,360000,103000,Diesel,Man,1,2012,1373,7,Skoda,Rapid 1.6
2224,125000,66000,Petrol,Man,1,2005,1493,5,Ford,Ikon 1.3
2225,675000,90623,Petrol,Man,1,2014,2755,7,Maruti,Ciaz VXi
2226,230000,100000,Diesel,Man,2,2008,1248,5,Hyundai,Verna CRDi
2227,2730000,71000,Diesel,Auto,1,2019,2197,5,Toyota,Innova Crysta
2228,670000,70000,Diesel,Auto,2,2017,1498,7,Maruti,Swift Dzire
2229,620000,38431,Diesel,Man,1,2012,1248,5,Tata,Aria Pure
2230,665000,110000,Diesel,Man,1,2018,2982,5,Honda,Amaze VX
2231,450000,110000,Diesel,Man,2,2013,1199,7,Maruti,Swift VDI
2232,1250000,249535,Diesel,Man,1,2011,1498,5,Toyota,Fortuner 3.0
2233,680000,59858,Petrol,Man,1,2018,2179,5,Honda,Amaze S
2234,450000,89506,Diesel,Man,1,2013,1197,5,Volkswagen,Polo 1.5
2235,1150000,76365,Diesel,Man,1,2016,1199,5,Mahindra,XUV500 W8
2236,450000,120000,Petrol,Man,2,2014,1497,5,Hyundai,Xcent 1.2
2237,110000,35000,Petrol,Man,2,2011,1396,5,Chevrolet,Beat LS
2238,1150000,25000,Petrol,Auto,1,2018,1199,5,Honda,City i-VTEC
2239,239000,81000,Diesel,Man,2,2015,1582,5,Tata,Indigo LX
2240,750000,98328,Petrol,Auto,1,2019,1197,5,Honda,Amaze VX
2241,1200000,50000,Diesel,Auto,2,2016,1896,5,Hyundai,Elantra 1.6
2242,785000,52548,Petrol,Man,1,2017,1497,5,Hyundai,i20 Active
2243,218000,80000,Diesel,Man,2,2010,1498,5,Volkswagen,Jetta 2.0
2244,250000,50000,Petrol,Man,1,2007,1199,5,Honda,City GXi
2245,1600000,10000,Petrol,Man,1,2022,1197,5,MG,Astor Sharp
2246,800000,60000,Petrol,Man,1,2020,1120,5,Tata,Altroz XZ
2247,752000,15000,Petrol,Man,1,2020,1591,5,Hyundai,i20 Sportz
2248,450000,100000,Diesel,Man,1,2016,1399,7,Hyundai,Xcent 1.1
2249,1280000,27726,Petrol,Man,1,2018,1586,5,Hyundai,Creta 1.6
2250,210000,180000,Diesel,Man,2,2012,1997,5,Ford,Figo Diesel
2251,250000,40000,Petrol,Man,1,2009,1197,8,Maruti,SX4 ZXI
2252,1350000,80252,Diesel,Man,1,2016,998,5,Mahindra,XUV500 W10
2253,420000,90000,Petrol,Man,1,2014,2179,5,Maruti,Swift Dzire
2254,130000,75000,Petrol,Man,2,2006,998,5,Maruti,Wagon R
2255,550000,120000,Diesel,Man,1,2010,1498,5,Mahindra,Scorpio VLX
2256,425000,57988,Petrol,Auto,1,2019,1197,5,Maruti,Alto K10
2257,610000,85000,Diesel,Man,1,2014,1196,7,Honda,City i
2258,430000,62000,Petrol,Man,1,2017,1197,5,Maruti,Wagon R
2259,500000,63000,Petrol,Man,1,2019,1498,7,Maruti,Eeco 5
2260,390000,65000,Petrol,Man,1,2011,1582,5,Hyundai,i10 Sportz
2261,850000,65000,Diesel,Man,1,2020,1493,5,Mahindra,Bolero B6
2262,1120000,99000,Diesel,Man,1,2017,1197,5,Hyundai,Creta 1.6
2263,700000,80000,Diesel,Man,1,2017,1405,7,Mahindra,TUV 300
2264,786000,5000,Petrol,Man,1,2021,1461,5,Hyundai,Aura SX
2265,100000,110000,Diesel,Man,2,2010,2489,5,Tata,Indica Aqua
2266,400000,142366,Diesel,Man,1,2012,1198,5,Renault,Duster 110PS
2267,250000,170000,Diesel,Man,3,2015,796,5,Mahindra,Xylo D2
2268,410000,54000,Petrol,Man,1,2017,1498,5,Nissan,Micra Active
2269,350000,15000,Petrol,Man,1,2020,1193,5,Maruti,Alto 800
2270,1100000,42550,Petrol,Man,1,2021,1086,5,Honda,City VX
